Step,AgentID,EV_sat,Pop,EVs,total_daily_use,pop_daily_use,ev_daily_use
14,60,0.012090217486634946,13996.569853190898,169,11400.853509469696,11232.247307185697,168.606202284
15,0,0.01307892686513288,13863.45923454275,181,11306.00427603656,11125.426035720557,180.578240316
15,1,0.03627865846575873,22564.44457108553,819,18925.058363980137,18107.96676829614,817.091595684
15,2,0.012078361756067139,19590.06014869499,237,15957.47102045973,15721.023269327732,236.44775113199998
15,3,0.020144041093552664,35138.74677622647,708,28905.194531809746,28198.844287921744,706.350243888
15,4,0.022146162291663635,17281.218296649848,383,14250.285230249503,13868.177683061504,382.107547188
15,5,0.007056929056420833,16901.442347272543,119,13682.130194170219,13563.407483686218,118.72271048399999
15,6,0.01008143443426926,12792.796097841268,129,10394.91827736162,10266.218868517619,128.699408844
15,7,0.02016512422613129,21379.21472672285,431,17586.815517511088,17156.819818195087,429.995699316
15,8,0.007054505308571227,16625.014743240292,117,13458.301702262335,13341.574331450336,116.727370812
15,9,0.015105756050166086,20242.42172104737,306,16549.830400956514,16244.543431140517,305.286969816
15,10,0.014126571197672933,15615.891283550092,221,12752.237788804949,12531.75275504895,220.48503375599998
15,11,0.03225542886731525,25592.160025438134,825,21360.786035114103,20537.708420414103,823.0776146999999
15,12,0.03216619396918536,34349.594388190584,1105,28667.974665302947,27565.549496522945,1102.42516878
15,13,0.03732113003219315,13433.969784817004,501,11280.593340151645,10780.760752315644,499.832587836
15,14,0.012082603219077026,21867.293795419413,264,17811.88810752808,17548.50327082408,263.384836704
15,15,0.019136883264278745,19278.29281087176,369,15838.970150208588,15470.82998072459,368.14016948400007
15,16,0.009073359544892494,19292.96343571741,175,15657.195378463224,15482.603157163225,174.5922213
15,17,0.03221233150460047,15915.424935629782,513,13283.9331367109,12772.1285108429,511.804625868
15,18,0.008061796771878632,15183.173338912584,122,12306.212324469348,12184.496604477348,121.71571999199999
15,19,0.029251458206816107,29621.598301040776,866,24635.314714561224,23771.332636585223,863.9820779759999
15,20,0.014072299485906846,35886.19653278401,505,29302.49598473917,28798.672717559166,503.82326718
15,21,0.011089686499061413,9733.452329435348,108,7918.843836659867,7811.095494371867,107.748342288
15,22,0.030251750485733985,60693.09231463524,1836,50537.92840139079,48706.206582494786,1831.721818896
15,23,0.020138541163811453,36023.7426081549,725,29632.36407414431,28909.053443044308,723.3106311
15,24,0.003018551514381303,14639.50667487535,44,11792.10157937147,11748.20410658747,43.897472784
15,25,0.028182139558791765,23820.13310060892,671,19785.093273194663,19115.656813238656,669.4364599559999
15,26,0.01713344779674848,49676.63508623203,851,40714.51668713721,39865.499656701206,849.017030436
15,27,0.012079784749096092,23636.511955830396,286,19253.634417649893,18968.300844553894,285.33357309600007
15,28,0.009067224706377499,33876.48569192238,307,27492.164407419714,27185.879767767714,306.284639652
15,29,0.017141200331095306,22191.6465975339,380,18187.910932200957,17808.796394520956,379.11453767999996
15,30,0.017104671081922936,21259.358809613383,364,17423.78726501874,17060.63544471474,363.151820304
15,31,0.01713054131782612,25752.15656542188,441,21106.07804142706,20666.10564375106,439.972397676
15,32,0.02521711890323019,44489.21622571379,1122,36821.98157712732,35702.59602113532,1119.385555992
15,33,0.0201459421143903,36496.94086619787,735,30022.08237458379,29288.79504512379,733.2873294599999
15,34,0.020125343728836304,22729.444422379904,457,18696.314264011875,18240.379148959873,455.935115052
15,35,0.031256837895073344,46607.38291742375,1457,38856.02974228456,37402.42479123256,1453.604951052
15,36,0.02315115942189432,26436.94676338422,612,21826.223717247838,21215.649777615836,610.573939632
15,37,0.022199897865286134,8680.376308512785,193,7158.55226592951,6966.001987581511,192.550278348
15,38,0.025170451743890706,13740.971978222968,346,11372.323775779932,11027.130012523932,345.193763256
15,39,0.022147278631985262,17366.580522207343,385,14320.783755931394,13936.680869071395,384.10288686
15,40,0.023174786583132694,38656.78895571717,896,31915.985310019034,31022.07313696303,893.912173056
15,41,0.013083055714046983,12966.53663921247,170,10575.24952508801,10405.645652968007,169.60387212
15,42,0.028196894575323588,7676.62662910131,216,6375.9895544298015,6160.4928698538015,215.496684576
15,43,0.0,1.0838253116658918,0,0.8697698126118782,0.8697698126118782,0.0
15,44,0.016116004856364923,12382.351258335304,200,10136.370852014083,9936.836884814084,199.5339672
15,45,0.021139023728789487,6494.675210535786,137,5348.657623986968,5211.9768564549695,136.68076753199998
15,46,0.035278812018986944,7308.481207332166,258,6122.454986572064,5865.056168884064,257.398817688
15,47,0.0,1324.5063411604485,0,1062.91633878126,1062.91633878126,0.0
15,48,0.006043372980704027,7336.786408077412,44,5931.668565266124,5887.771092482124,43.897472784
15,49,0.01310915751741725,17237.288312163222,226,14058.397253446985,13832.923870510986,225.473382936
15,50,0.024198962177891848,10138.16840929582,245,8380.309258279896,8135.880148459896,244.42910981999998
15,51,0.011072552622904418,33344.39171554113,369,27127.014521205758,26758.87435172176,368.14016948400007
15,52,0.013116790311948835,20627.98821511736,271,16824.329068187682,16553.960542631685,270.368525556
15,53,0.0,170.6091591874725,0,136.9138502479467,136.9138502479467,0.0
15,54,0.028193320422777102,7879.843243701731,222,6545.056906662639,6323.57420307064,221.482703592
15,55,0.029238118620587197,2227.9251745673328,65,1852.7584919302844,1787.9099525902848,64.84853933999999
15,56,0.0,4452.472910885474,0,3573.1095109855933,3573.1095109855933,0.0
15,57,0.0,3428.8735074370593,0,2751.6709897182404,2751.6709897182404,0.0
15,58,0.0,5027.699271369488,0,4034.7286652740145,4034.7286652740145,0.0
15,59,0.0,71.79017578282668,0,57.61161606571841,57.61161606571841,0.0
15,60,0.012099668504460486,14103.776334347978,171,11488.882050270253,11318.280508314256,170.601541956
16,0,0.013083473913055565,13976.427035229777,183,11398.656275759897,11216.082695771896,182.573579988
16,1,0.03628809073621941,22636.81463017191,821,18985.13067606896,18166.043740712958,819.0869353559999
16,2,0.01208520395144683,19663.80543365644,238,16017.649281477294,15780.203860509291,237.44542096799998
16,3,0.020163369262743366,35292.0839188655,712,29032.238268121564,28321.897344889567,710.340923232
16,4,0.022153152136321876,17362.9263676318,385,14317.85129688452,13933.74841002452,384.10288686
16,5,0.007060290473804277,16999.339110560602,120,13761.690016544886,13641.969636224885,119.72038031999999
16,6,0.010087766270350408,12849.721651879341,130,10441.598704313174,10311.901625633174,129.69707867999998
16,7,0.02017485341113998,21565.56661483346,435,17740.353587063855,17306.367208403855,433.98637866
16,8,0.007058070582696286,16762.107241717327,118,13569.316102126157,13451.591061478157,117.72504064799999
16,9,0.015109358587634762,20207.166487423307,305,16520.540406137203,16216.251106157206,304.28929997999995
16,10,0.014135486025455274,15727.013147704325,222,12842.410754624723,12620.92805103272,221.482703592
16,11,0.03227170432544082,25755.54879175355,831,21497.891539098226,20668.827905382226,829.063633716
16,12,0.03219698262601097,34536.09955607759,1112,28824.628751384265,27715.21989375227,1109.408857632
16,13,0.037345821386338095,13498.996246915318,504,11335.770085493545,10832.944488149544,502.825597344
16,14,0.012087538066362707,22013.482062411673,266,17931.19953146137,17665.81935508537,265.380176376
16,15,0.019145025966858104,19419.008997917856,372,15954.887899821082,15583.754720829082,371.13317899199996
16,16,0.009079168871371291,19352.59691590089,176,15706.048916146465,15530.459025010467,175.589891136
16,17,0.032228282773981654,16018.537692995622,516,13369.674134004988,12854.876498628986,514.797635376
16,18,0.008065125873403873,15259.688871824355,123,12368.613709467045,12245.900319639046,122.71338982799999
16,19,0.029268711364386024,29733.934826712353,870,24729.455455756666,23861.482698436666,867.97275732
16,20,0.014079484508510797,36071.31921421833,508,29454.049946098214,28947.233669410216,506.816276688
16,21,0.011090094000060885,9751.182746810198,108,7933.072496603185,7825.324154315185,107.748342288
16,22,0.03027441436890686,61040.43138187914,1848,50828.64004088601,48984.94618395802,1843.6938569279998
16,23,0.02014948624105657,36281.86020392481,731,29845.489463765658,29116.19281364966,729.2966501159999
16,24,0.003019234660013963,14732.928716372755,44,11867.072767673137,11823.175294889137,43.897472784
16,25,0.028201165275276815,23910.373606547975,674,19860.504288718752,19188.07481925475,672.429469464
16,26,0.017135881404710767,49971.83533122884,856,40956.40323292714,40102.397853311144,854.005379616
16,27,0.012081486085113776,23765.20375924189,287,19357.90725972362,19071.576016791616,286.33124293199995
16,28,0.00907292212395865,33856.026305651394,307,27475.745749937247,27169.461110285247,306.284639652
16,29,0.017146425558602428,22288.0964258778,382,18267.307259118934,17886.19738176694,381.10987735199996
16,30,0.017104850023746586,21389.26596485605,366,17530.033096772982,17164.88593679698,365.147159976
16,31,0.017140210418760824,26030.67636146326,446,21334.57852693027,20889.617780074266,444.96074685599996
16,32,0.02522534042133582,44591.30507057869,1125,36906.90088463939,35784.5223191394,1122.3785655
16,33,0.020156218506204304,36873.21387662704,743,30332.022824141197,29590.7541359932,741.268688148
16,34,0.020130332505413833,22825.67492370911,459,18775.534581000564,18317.604126276565,457.930454724
16,35,0.03127636431267821,46866.23042580767,1466,39072.733896286656,37610.14991671065,1462.583979576
16,36,0.02316139962601534,26486.424961207824,613,21866.92764083728,21255.35603136928,611.5716094679999
16,37,0.022209800155189658,8683.42131363083,193,7160.995882536741,6968.4456041887415,192.550278348
16,38,0.025183254036894365,13774.8071958568,347,11400.474207767082,11054.282774675083,346.191433092
16,39,0.022155279869737397,17364.82828847432,385,14319.377588360643,13935.274701500643,384.10288686
16,40,0.02318588345817886,38858.61602294183,901,32082.939880646823,31184.03935841082,898.9005222359999
16,41,0.013091475010215646,13019.535312974294,170,10617.780960781873,10448.177088661872,169.60387212
16,42,0.028206363773879316,7744.158184508869,218,6432.178967316368,6214.686943068368,217.492024248
16,43,0.0,1.0918012985151089,0,0.876170542058375,0.876170542058375,0.0
16,44,0.016120416245617032,12404.076352604177,200,10153.805240164855,9954.271272964854,199.5339672
16,45,0.02115276970361222,6544.631238534002,138,5389.745006291537,5252.066568923537,137.67843736799998
16,46,0.03530560373113134,7352.470461853979,260,6159.751702997819,5900.357545637819,259.39415735999995
16,47,0.0,1323.4194581621962,0,1062.0441151751625,1062.0441151751625,0.0
16,48,0.006047707168488075,7350.0540773914845,44,5942.315869890666,5898.418397106667,43.897472784
16,49,0.01311214534483454,17283.405476716773,227,14096.40394783721,13869.932895065213,226.47105277199998
16,50,0.02422320838335629,10178.656834535299,247,8414.796559206578,8168.372109714577,246.42444949199998
16,51,0.011077994296345295,33551.76586830573,372,27296.425288307353,26925.29210931535,371.13317899199996
16,52,0.013126879417789797,20690.57339490038,272,16875.551344799558,16604.18514940756,271.366195392
16,53,0.0,171.767190976196,0,137.8431707583973,137.8431707583973,0.0
16,54,0.028200238112282425,7918.531888839966,223,6577.102214222073,6354.621840794073,222.48037342799998
16,55,0.029271388348352332,2238.495041496961,66,1862.2384799773115,1796.3922708013115,65.846209176
16,56,0.0,4466.704859637625,0,3584.5306498591945,3584.5306498591945,0.0
16,57,0.0,3438.1860222820887,0,2759.1442828813765,2759.1442828813765,0.0
16,58,0.0,5067.152553396368,0,4066.389924100585,4066.389924100585,0.0
16,59,0.0,72.06233842665254,0,57.83002658738867,57.83002658738867,0.0
16,60,0.01210522013042345,14193.283947442655,172,11561.709579614731,11390.11036782273,171.59921179199998
17,0,0.013089582440095485,14108.014354610996,185,11506.250439235324,11321.681519575324,184.56891966
17,1,0.036307664090515376,22789.29240096105,827,19113.480106143244,18288.407151771244,825.072954372
17,2,0.012090527374997462,19745.558899233074,239,16084.254107438543,15845.811016634541,238.44309080399998
17,3,0.020177804609301037,35429.46663635743,715,29145.48090841684,28432.14697567684,713.33393274
17,4,0.022163014145470762,17539.847618053635,389,14463.821279692043,14075.727713488044,388.093566204
17,5,0.007063132416624954,17050.603775723153,120,13802.82991033783,13683.109530017831,119.72038031999999
17,6,0.010093215895181877,12920.086149009872,130,10498.066213260425,10368.369134580425,129.69707867999998
17,7,0.020178543080808416,21603.391436702666,436,17771.70567644989,17336.721627953888,434.984048496
17,8,0.007064608896917815,16896.066776526462,119,13677.816298646487,13559.093588162486,118.72271048399999
17,9,0.015118441196309125,20341.03042338927,308,16630.95922425789,16323.676914769892,307.28230948800007
17,10,0.014139019463826438,15761.80223038265,223,12871.326663310077,12648.846289882076,222.48037342799998
17,11,0.03228363352844298,25882.189293522413,836,21604.508890947738,20770.45690805174,834.051982896
17,12,0.032216509135191,34805.3454205135,1121,29049.677586118083,27931.289699962086,1118.3878861560001
17,13,0.037372382374025216,13568.716347486934,507,11394.713475710267,10888.894868858268,505.818606852
17,14,0.012084549008565374,22112.320075072334,267,18011.514706457547,17745.13686024555,266.377846212
17,15,0.019153766803113165,19517.50603271045,374,16035.927109914139,15662.798591250139,373.128518664
17,16,0.009085622551369769,19486.23633600925,177,15814.292220619423,15637.704659647425,176.587560972
17,17,0.032241181877713486,16139.770156674389,520,13470.953865451198,12952.165550731199,518.7883147199999
17,18,0.00806896323851903,15353.370720188263,124,12444.79106261508,12321.080002951083,123.71105966399999
17,19,0.02928343585335694,30083.03528409023,881,25020.58294099841,24141.635815482412,878.947125516
17,20,0.014084296993805768,36208.81876407486,510,29566.388674530073,29057.577058170074,508.81161636
17,21,0.011096868534388297,9803.388126179208,109,7975.964983382814,7867.218971258815,108.746012124
17,22,0.030299694333233457,61533.283450948984,1864,51240.116543690565,49380.45996938657,1859.6565743039998
17,23,0.02015623828301849,36410.24734439806,734,29951.513153503445,29219.22349387945,732.289659624
17,24,0.0030196349017631748,14844.469407289418,45,11957.581841969759,11912.686699349759,44.89514262
17,25,0.028217870944300824,23981.37426279696,677,19920.47532486656,19245.052845894563,675.422478972
17,26,0.017139187190966788,50272.42196061891,862,41203.61002202868,40343.61862339668,859.991398632
17,27,0.012087633829625494,23926.39084897629,289,19489.255238907474,19200.928656303477,288.326582604
